"Phylostratum"	"GeneID"	"TP1"	"TP2"	"TP3"	"TP4"	"TP5"	"TP6"	"TP7"	"TP8"	"TP9"
1	"AT1G21410"	4.56339909035737	4.65887660772448	4.20844146725385	4.04286184794766	3.9206279640816	4.01108077752216	4.1811267707087	18.5643168966817	20.1068283047471
1	"AT1G21440"	16.0059841961241	15.5017866012294	14.7300611573959	13.9929513840246	13.0260167479796	12.8867487304806	15.3086844178552	225.270343507966	307.998879836844
1	"AT1G21450"	4.17880922512246	4.39924913210557	4.05980871891719	3.77334529497657	3.99359086423928	3.96809976020749	3.93655584402833	15.4057095580154	17.8666024569819
2	"AT1G21460"	1.90518507583899	2.02402235745497	1.94120268913062	1.91303424816386	1.99517465424294	1.76154929119563	1.72865961423621	2.7627609786013	2.60882904261798
2	"AT1G21480"	3.05644714746662	3.09679962347975	3.11095892493862	3.39560354761886	3.34646682743466	3.4013943738538	3.14946010600172	10.6414956903941	10.9915488362889
6	"AT1G21500"	5.59786208492627	5.4240860365581	6.22350789435253	7.37868315906552	7.36863576013444	6.72467485219806	6.03200865842417	32.5305246255494	35.0819592106843
10	"AT1G21520"	2.35424601414251	2.94753378671838	2.77233500321395	2.53928221625668	2.69788259122823	2.25698148762249	2.88831160966072	8.54303624244678	13.2352309864861
5	"AT1G21560"	4.71222176180247	4.9636891620165	4.50095875835505	4.80509610038978	4.69213665355766	4.73678845132857	4.4566432775914	20.2620149956891	18.1748106997578
2	"AT1G21580"	4.86358660348671	4.93347038181373	4.89835791600119	5.12029876043536	4.99395865571045	5.47954250148737	5.17870248151999	27.9603586634002	26.1289653700695
12	"AT1G21590"	4.58260802155429	4.61800110296149	4.3840800391744	4.54861615840312	4.56021094351628	4.81998228212724	4.73656995962287	22.8326274604392	26.1891002642278
4	"AT1G21600"	5.99391570063117	5.64531045931621	6.06598569682377	7.4910111590867	7.46024393072985	7.44411942522426	6.40079126432269	37.8698595144552	35.7672152219973
2	"AT1G21610"	4.16764461241704	4.19759079460911	4.06517057799942	4.35110874998577	4.24289357036809	4.43512041338573	4.23285469748875	16.2850007592327	17.4963128078686
2	"AT1G21630"	7.13326732324689	7.11286774806846	7.20322107466404	7.55246744484014	7.36410422288962	7.50814233683087	7.32318024635695	53.2118114427701	52.8558248391496
1	"AT1G21640"	4.37695454270176	4.46605116125853	4.12734646782201	4.41770448812971	4.34463067750778	4.68512246894352	4.53946972007476	21.1464322765909	20.3710067467695
1	"AT1G21650"	3.10423193659099	3.01176296297471	2.94539675158292	3.18848867950564	3.06204861022575	3.42003000932935	3.11898781082253	10.1919459094527	8.26841874309086
2	"AT1G21660"	6.06296086573966	6.19096765745769	5.9169959790872	5.69197176757028	5.56851978401884	5.78659894035568	6.21708425138035	38.329624800306	36.9432042112889
1	"AT1G21670"	2.10453550759784	2.07721317068736	2.07649667647823	2.53458536752567	2.49084328328231	2.37616955996411	1.99535859625199	3.47065677097229	4.40940067880078
1	"AT1G21680"	2.46090830956072	2.55640183529899	2.51175758858243	3.09742016733751	3.16927535229918	3.18583290404024	2.76369848033429	6.83627208391533	13.7852479073888
1	"AT1G21690"	5.39714826219512	5.23195492946313	5.66812608904725	6.02820748578382	6.05144498166442	6.13513299070857	5.42629007858549	28.1817347874654	25.7128787535324
2	"AT1G21700"	5.62761910467914	5.67075190157503	5.86766685690204	5.82824424402206	5.82387492683921	5.90148745951889	5.79536983907868	33.3756776557451	31.4835479540424
1	"AT1G21710"	3.5133865910287	3.50783306491201	3.48697762138203	3.88631784751248	3.66644823104921	3.7753119671776	3.45487603007519	12.1091101903522	13.1544088269483
1	"AT1G21720"	7.23627600017092	7.14231762129973	6.86932117211298	7.05096611920294	6.9819155999117	6.96429439260422	7.26090155840918	53.2559924436366	49.2550977705867
2	"AT1G21730"	4.2148605776078	4.30924739630127	4.07264045365216	4.50405380845059	4.3457380517982	4.52718290611233	4.27527830815658	16.0777684537797	17.5263331499501
4	"AT1G21740"	4.66559896798062	4.89692472730188	4.6963366914028	4.74136094200248	4.50218364456699	4.37690463317609	4.77606791303818	24.5456620327794	19.0368754310849
1	"AT1G21750"	13.0509083859876	12.1858011957276	11.3450663464357	11.8817551809134	11.3622451578713	11.1699258974919	10.9529727855512	121.95477635798	105.037987034217
2	"AT1G21760"	3.29861489688055	3.40661503798813	3.27557970247178	3.57212543299872	3.47761243731263	3.51672727024087	3.4481077741167	11.8401287004592	13.4199129015119
2	"AT1G21780"	3.46276883428611	3.58062812150508	3.45835663323313	3.63227702434458	3.41474316068265	3.28378449034788	3.37586430893019	11.2546604427243	12.8443273704219
2	"AT1G21790"	2.80117504922532	2.74745207468521	2.99898059189518	2.81612929185975	2.84547260652295	2.89208377143583	2.85193996292007	7.24724156259625	11.8574196796402
4	"AT1G21810"	3.6907781125969	3.72606463944523	3.41326948677938	3.41759105824048	3.25849756871158	3.13303954592181	3.25402206325487	11.1926445537131	8.61615389712597
6	"AT1G21830"	3.12259493665314	3.23581860248485	3.32181988460678	3.61739046179486	3.63256228277632	3.45733897854116	3.56272297887988	9.52071362195011	16.946080555336
1	"AT1G21840"	1.89722298082365	1.98467855050941	1.64806841739901	1.90395836334378	1.81633807242473	1.7844598909803	1.89243036856837	3.62073224407652	2.83888300049763
1	"AT1G21880"	7.34863516454058	7.2453055145035	7.69270506447737	7.6877495309918	7.48995615305959	6.58152220293907	6.71561932418886	42.3782875174724	36.9814916724076
2	"AT1G21890"	1.66202911675019	2.15693242161547	2.1216905092572	1.88379120634316	1.90843939688107	1.83282047708187	2.2166300203221	5.53517775780325	6.16253245733454
2	"AT1G21900"	5.2493152877538	5.21589362515161	4.93922519733626	4.46064415764544	4.78362153751831	4.6573143542096	5.11999460414849	24.8497664866553	23.8201133693179
1	"AT1G21920"	3.82403651974739	3.77476080461305	3.70576974680971	4.5603845752357	4.28761687160265	4.42068016489916	3.9928740258133	16.6097255465048	17.3103165916099
4	"AT1G21930"	2.80286781044803	2.90732852908713	2.93403331867681	3.07020717709918	3.16254165255724	3.0633196823238	3.22414420225253	8.93834626813772	10.4747747216424
1	"AT1G21980"	5.81226081977616	6.02201560020079	5.78027707345188	5.59073318866725	5.72419102547998	5.79122328334339	6.15087052278865	39.2342102126743	35.3072728570633
1	"AT1G22020"	3.8595441538833	3.98960323108286	3.77537876519657	3.79533035808127	3.80557708660943	4.01658187661418	3.9759216124164	18.0381828765061	16.1686298525449
6	"AT1G22030"	2.72165438594641	2.93845742437961	2.92192680981105	3.35058645512079	3.37479653131913	3.25550374409235	3.65021959959356	12.0876420757625	11.9016929122594
1	"AT1G22040"	2.75201720879996	2.85718912999132	2.60260166139127	2.71408929371789	2.75171543688502	2.86964045503144	2.93357572213901	8.53830271898424	10.227817865885
2	"AT1G22050"	2.70378879443137	2.96857019198103	2.44053703723304	2.49350313390789	2.39820813107948	2.30517147980493	2.40341762040929	5.82622095461589	5.20854857620467
2	"AT1G22060"	4.66414984388673	4.7385526057684	4.27771162047934	4.51629893413132	4.40115647271567	5.05561029067517	4.81686815830526	23.7356381966659	23.2225592544726
2	"AT1G22070"	3.24304583845195	3.18435000370465	2.8142151262679	3.4854104395197	3.3474018493703	3.37006657089821	3.16911751216387	6.70311673611777	9.67498460940523
4	"AT1G22140"	3.50956961323227	3.64008693596403	3.66616952463561	3.45971326508683	3.40742008588516	3.19145143793212	3.25945480402487	12.2404445584816	9.53265365736535
4	"AT1G22160"	1.57343146064875	1.75190672616754	1.56473793001591	1.68667027502555	1.4873720586499	1.72070312378538	1.60481211243646	3.10137348873764	4.13735788915939
1	"AT1G22170"	3.23603388173494	3.2737273739207	3.04927414336126	3.15541334966264	2.97437044093392	3.06219994009198	2.981555284164	10.1863519394642	7.92903185798599
2	"AT1G22180"	2.1014128799111	2.23558040041831	1.92289405422101	1.65473950330373	1.67711480613632	1.62165116997175	1.92625865421465	3.56252037464015	4.13032713682378
3	"AT1G22190"	6.22934923468408	6.69817475287411	5.20503231950001	4.11841660597445	4.38671300158591	3.93732651240058	4.99814833736142	34.984394213765	24.3508881649104
2	"AT1G22200"	6.04642164871504	6.05801019600274	6.12875558548641	6.01638601417964	6.10085343318043	6.3146385376085	6.28492614816325	40.312283476238	37.3329718960654
4	"AT1G22220"	1.75470098826221	2.10438072837494	1.9630857819909	1.85858658641809	2.20675573791741	1.73815411659797	2.68439866193989	10.2387543087089	4.60137902604949
6	"AT1G22250"	3.86063712741046	3.78413824873499	3.43501637141365	3.94146302087167	3.61120404032415	3.68994845457684	3.27397697173493	9.6545235514255	8.5415833565388
2	"AT1G22270"	3.89103828630276	3.75857930784598	4.31227325338647	4.40738562212037	4.68334709169745	4.43183662784413	4.08483261129957	15.8652866724827	15.5232646155406
5	"AT1G22275"	2.06218234539239	2.03417815987435	1.8027152196847	1.80581210596914	1.82386594232556	1.95257907414445	1.73583645244011	2.91856490501968	2.57488241953274
1	"AT1G22280"	6.37576066731914	6.83889843039996	6.27484924388853	4.74370972286159	5.03751140247667	5.12076668569894	6.04765744620908	34.381248379216	39.7354101023332
2	"AT1G22300"	14.5025868934044	14.4698702804446	14.5382239150748	13.57244021538	13.7377496426593	13.3717824160326	15.2389241407062	216.620548081892	217.567821862303
6	"AT1G22310"	3.48980770594269	3.5870751275595	3.50372201727424	3.55864482353695	3.56792618841134	3.55579431664921	3.49182610173401	11.9439404411816	12.211406080564
1	"AT1G22330"	2.72815089631652	2.82419583735766	3.04456277048005	3.50958272262501	3.49117595207337	3.29122463466923	3.16535493257969	7.7346183552789	9.56284277957591
2	"AT1G22340"	1.93382851604842	1.75914475470954	1.85942017326591	1.54217954326613	1.47777595781556	1.45003658491196	1.9389502634175	3.08173519148286	4.97914327199919
2	"AT1G22360"	4.8260095988141	4.01252448461018	4.81226457076838	4.48293751517748	4.70292968718892	4.46383348483156	4.46025912328411	12.6955738818758	22.8439627172528
1	"AT1G22400"	3.02502783223444	2.49902029596823	3.19188317089309	3.31157928451319	3.76369174051128	3.47754275552412	2.79322256404583	6.50108326093571	5.82999940766527
1	"AT1G22410"	10.9805936240745	10.4975217196419	11.012446140888	10.0485941266936	10.5960686713381	10.0245061237129	10.9050665007009	113.501271478547	130.882494208804
1	"AT1G22430"	3.81054620906898	3.67264560862787	3.45463724271668	4.03427993373236	3.92093795323125	4.24561653105214	3.64839209830084	13.3258740717978	13.3767671846306
2	"AT1G22450"	8.73158326448642	8.44926418942986	8.62418958287037	8.57516700415073	8.71622606999442	8.76276033718392	9.0812711964554	85.2134072215514	80.9255688943346
4	"AT1G22490"	3.10981713335724	3.41707110577309	3.30422814743919	3.45508653580975	3.79160695540607	3.98542015175913	4.65197087019001	18.9287828312704	21.5486600104369
2	"AT1G22510"	3.14646308738773	3.19315000088663	3.34393170837502	2.45354327832298	2.61530669179807	2.58514094129513	3.18959394958379	8.14346747054512	9.72068966304868
3	"AT1G22520"	4.63150573020829	4.58628730747211	4.74436474906483	4.64911554033085	4.84163082293909	4.50091706186039	4.87646063576289	22.0394329844016	20.1198040815798
2	"AT1G22530"	5.58287266354514	5.58642216182138	5.76769764264811	5.06398335944422	5.08752562956467	5.26807728383168	6.21414701291431	34.4802709149332	25.960250969848
1	"AT1G22540"	2.82737892396324	2.75131280619239	2.68935600802498	2.97980358794732	2.79872545760733	2.75948242820336	2.69311572753496	6.92514643629795	7.68316302145343
1	"AT1G22550"	1.81553636628023	1.66193542138307	1.93770910084655	2.18658056879113	2.271638613679	2.40107162645206	1.76626235294132	2.78320994199214	3.630872288315
1	"AT1G22570"	2.58337272969969	2.31427396465685	2.63641196637179	1.49983617581093	1.83948101098069	2.06229968527595	1.97057664446487	2.43496900927829	3.84262848489038
2	"AT1G22610"	6.60944260422453	6.75466063255179	6.60443022951939	6.70779383703898	6.5908778368457	6.82128876990162	7.25647330726391	61.9639064705249	52.3856933683246
2	"AT1G22620"	3.37413576528764	3.39007636671059	3.26192781770859	3.71293377109882	3.58228299619936	3.83016625239495	3.51257794176115	13.0845125362571	14.1973649631221
3	"AT1G22630"	2.37130778852869	2.48336832053988	2.16587137703537	2.71140723416282	2.62221679824003	2.42125605587297	1.97225731069313	3.81660049237738	3.0409238880614
2	"AT1G22640"	2.96794984606882	2.82168020748563	2.66879606912597	3.42895494463917	3.38650751949886	3.27972021355725	2.63572883537649	7.16117027910581	8.88641099468014
1	"AT1G22650"	3.3583263900048	3.38819339969493	3.519454182647	3.60372238831084	3.77122409765845	3.94844337341766	3.56848769000067	12.9055427057946	14.8105553771544
1	"AT1G22660"	3.29774547354411	3.39021027473807	3.33226889705699	3.44238971902408	3.32201396356201	3.39816920618597	3.21198043999024	10.6731686805503	9.26466225928065
1	"AT1G22700"	5.23765365943241	5.17031917941085	5.07863802083931	6.05902975250823	5.84752716665686	5.78075936170368	5.04620359826699	24.9898915909205	25.8371572205705
1	"AT1G22710"	3.42134634955337	3.69169986314027	3.3837660006008	3.8986741941931	3.66179592769846	3.55872745913969	3.60528425926249	15.2045996844465	14.7803888248965
2	"AT1G22730"	4.46464159035314	4.5852257257382	4.30468795316781	4.45787858856172	4.37211215767254	4.67385877514778	4.60075913812019	24.0234094902403	20.2642835104182
1	"AT1G22740"	1.48708075360114	1.56363064386225	1.60355355460082	2.02451462569193	1.85542618501766	1.96995782269319	1.80537707478148	3.12825300558273	4.18815839479692
4	"AT1G22750"	3.38871476099563	3.62684888113788	3.37179528571988	3.47471541786871	3.37191622512833	3.18427454956626	2.97817234988384	11.2276896981625	8.82949881912159
5	"AT1G22770"	3.58703517657472	3.44733725353717	3.33686924003791	3.7660837215974	3.31359657616978	3.53613941811369	3.55192385585205	11.8603842290726	10.2782384141822
1	"AT1G22780"	16.8228557681878	16.4002196082414	16.5603530100172	17.5483799586499	17.6808658356069	17.927915709698	16.7504836321871	291.803731222551	256.265803717705
6	"AT1G22790"	3.70014981436862	3.66127062496164	3.66903171057205	3.80277871397244	3.81649030579881	3.88304750774812	3.98341638424569	15.5259585328861	17.28409376169
1	"AT1G22800"	4.03166890255203	3.92630300547274	3.99432054721432	4.14711145271806	4.10874830831829	4.06300860755405	4.12365291934234	16.3875849295163	17.5757661126555
1	"AT1G22830"	2.04795340347723	1.98852123380799	1.93075917881228	1.64062234273073	1.67530788481905	1.64178276533561	1.64654010472481	2.9655684043257	2.75351034686375
1	"AT1G22840"	10.3443406792599	9.9667206343391	10.0946058985279	10.0092801816896	10.1218124636575	9.52989131360432	10.183147287159	102.583112958374	93.0221571551559
1	"AT1G22850"	4.6432309919585	4.5926155158957	4.69291762981627	5.37161589195328	5.36650590627417	4.88669677525664	4.32506937914795	19.2470912915264	18.2535332887772
2	"AT1G22860"	3.81550286072101	4.00362048717585	3.71060258350883	3.70711679339951	3.61430441167983	4.04147962505167	4.04821392081513	17.4988191157951	17.2245345275941
1	"AT1G22870"	4.1814954622592	4.28549156767544	4.1298158898629	3.81244201045834	3.67086801282199	3.87577917946747	3.996710408912	14.080583557551	16.1063150944275
1	"AT1G22880"	3.08974115214562	3.23970161559987	2.89972065653096	3.15357091030618	3.20471813215857	3.31111482261997	3.12233624234234	10.0025218471173	10.1594544922011
2	"AT1G22882"	4.2051887312995	4.66642965726837	4.31567612884513	3.79819953602751	3.79797660112774	3.65946528718003	4.20607281291752	19.9902837769706	11.5632425169271
11	"AT1G22885"	3.08244532288206	3.4421356558439	3.25545123105042	2.65870076601716	2.75312536822822	2.58974341831664	3.15408171812739	8.63153491480995	9.76622701208608
11	"AT1G22890"	3.03775576473848	3.02797406485026	3.71026503212116	4.09743550882043	4.44743536637541	3.78078705356948	3.10511788427292	6.17341572214715	18.9889126348736
1	"AT1G22910"	2.47109323662495	2.33696431816818	2.90841382250418	3.86175615631464	3.97136739709359	4.10778231165311	3.21199746774888	10.1277755575704	14.3168919573691
1	"AT1G22920"	5.02206706291705	5.20000116433501	5.15372040273681	5.33346468769366	5.23519936459395	5.23844648710649	5.37168669788958	30.1648423125695	27.0779318949938
2	"AT1G22930"	7.04332422110039	7.39028361044994	6.75799075914878	5.85021821378594	6.05633812520799	6.23863958537205	6.96608424551865	50.1470828887139	56.6344657156487
1	"AT1G22940"	3.17877966950874	3.20732885854048	3.15019310822021	3.39551943377085	3.3504394097729	3.51895418994665	3.2639093343251	10.5845116050963	11.3172948652111
1	"AT1G22950"	4.24719176169432	4.34248986711567	4.30050435259946	4.2961646575743	4.25626363115693	4.23559210307401	4.10098556557886	17.0576594316233	14.1272050757355
1	"AT1G22960"	2.39181972942309	2.5752808508386	2.4229666265954	2.54312407924135	2.53090811535942	2.61854066330614	2.52954628833898	7.3765820724837	6.07162752353267
2	"AT1G22970"	3.81290513062156	3.78526738168423	3.78046079552062	3.96530755010024	3.82471663960903	3.8986821898269	3.68617657733644	14.4815518635505	12.4478050665077
3	"AT1G22985"	1.92277887925217	1.82545391821856	1.87307715014756	1.78125912472882	1.68144683872067	1.4348668408853	1.72016246907932	1.96073112835894	3.29664759343965
4	"AT1G23000"	5.78246017644921	6.14108137438488	6.08357153679243	6.23295251275363	6.07130387245168	5.68747044588858	5.40660863826206	30.1505493274607	26.3397990495371
1	"AT1G23010"	2.17410678742195	2.381376717118	2.23311892280836	1.98068875319271	1.94191018721047	1.82444691069497	2.50925658921546	5.98040643537221	4.83504638009772
1	"AT1G23020"	3.21142246125442	3.055102262832	3.04177141027415	3.18357193877121	3.00617808118662	2.93881489559154	2.95320273079065	7.87170353502738	7.51645457427564
1	"AT1G23030"	3.84660354125777	4.08648720140886	3.66909340888518	3.81188934949598	3.73515559786315	3.9599889442436	4.07540915567375	21.2856996365452	14.517036837304
10	"AT1G23040"	1.87222189971027	1.95093744596413	2.0853597193341	1.70464545723889	1.63899058385586	1.13187715738992	1.25979924469291	2.06387897365589	1.62614297487628
2	"AT1G23080"	3.84724335205505	3.44336237812964	3.62775709919877	4.40649360094957	4.26037539012034	4.34664491852332	3.95000055619116	17.6814069267936	17.1717836331303
1	"AT1G23090"	2.11093757633516	1.72438777433669	2.24891088750183	2.96423922912554	3.16999991911707	3.67328017418189	2.54583805260646	5.59526495337952	13.633032834303
1	"AT1G23100"	2.61493393971897	2.41447579444004	2.53784142239057	2.72317534597323	2.73053229453031	2.74196663810666	2.54626501638286	6.23771613228729	4.543687259356
5	"AT1G23120"	1.82858427621982	2.14777574930495	1.71121970136581	1.80328138337059	1.76331637972053	1.63838974729557	1.81059219801878	2.31495641869388	4.69097744160473
2	"AT1G23170"	3.19094494764115	3.18773578999501	3.41984591877655	3.80585939891289	3.87584563965694	4.06345862358592	3.61768293576792	12.474263514412	14.145983069752
2	"AT1G23180"	4.20390632853725	4.09415985652317	4.05318611334656	4.6985258235756	4.52400352113275	4.80014863655107	4.25176984404603	20.2921052108103	15.3660529747527
1	"AT1G23190"	7.94453278735643	7.99443495496545	7.44631204408433	7.3773993141629	7.09440087400961	7.01708460112909	7.47210390282774	68.1560863597342	56.8422247062705
4	"AT1G23205"	2.54726289484653	2.77601816816171	2.96681450380856	2.55595100039663	2.77608634870547	2.04576346806301	2.41605722813196	7.36124632926858	3.99575000943146
2	"AT1G23220"	4.91731262580306	4.91804146626337	4.7968308055344	4.80222947988052	4.74982731800423	4.47205169287056	4.6344032541655	22.4885417919526	21.1258481443498
2	"AT1G23230"	4.81976136478276	4.72331703932963	4.90002553248237	4.9952592578975	4.8294464086857	5.03299853741628	5.01324786040216	24.8492017273419	24.2532679608089
2	"AT1G23260"	5.01149705064773	5.09143515284663	4.74380794525925	4.75875859934075	4.78747298979139	4.62549843316231	4.83731829296954	25.5657997220372	27.316672735851
2	"AT1G23280"	6.80395408404395	6.83335047867829	6.74096923957388	7.15520948811788	7.36214115726905	7.04771869123592	6.77514900815266	44.4250756931005	32.3115028107356
1	"AT1G23290"	17.0110021583537	16.0369293789831	17.3173972259853	18.0166669363198	18.2724238489532	17.517753280349	17.2839844146371	309.938700520664	254.536339844466
1	"AT1G23310"	11.1500897338818	11.2116947055928	11.4544636405133	13.030567646416	12.9240802847923	12.2989874592763	10.3363523910366	112.780694111333	111.337146769105
1	"AT1G23330"	2.95882445957008	3.10110939926006	2.80806838379512	2.88327086780037	2.79128903447627	2.77195756818048	2.62040966080895	8.08733925367884	7.26793311438466
1	"AT1G23340"	2.59918469660584	2.783702547858	2.4564634448037	2.72618639128511	2.62508695967311	2.74921408546274	2.6318082426988	8.09176685128942	6.60901369366847
1	"AT1G23360"	3.76269822147021	3.75775410387556	3.46492179275263	3.76087204992098	3.57514993677651	3.64932735668475	3.48938352932353	11.5307235314293	10.7729415529831
2	"AT1G23380"	5.65467024925353	6.45910903870458	5.62909826753968	5.28371596298671	5.45635247513103	5.58677433796104	6.61333321066007	47.8922785797947	49.8076906921591
4	"AT1G23390"	5.38926341773011	5.13434650955165	5.96710171993199	7.64882750370352	7.91714797273242	7.61499334377018	6.0196619789962	17.2258146598032	52.8991769333766
4	"AT1G23400"	3.82125590360864	3.46279058159241	3.85229496513347	4.97605470332644	5.06194321584199	4.9773562901092	3.8301697332625	12.7669116577526	15.2750702085074
1	"AT1G23410"	4.04512612937685	3.75195715795894	4.43589658224395	4.72837419755539	4.69690478194808	4.26158845470741	4.13673424529308	15.8727744242532	11.1658652583302
1	"AT1G23440"	3.10912017247025	3.32078769081078	3.01677910449279	2.80898631599156	3.00062268748837	2.88195242615854	3.22850994276412	10.2576294197418	12.9796027454572
2	"AT1G23450"	1.38381457773537	1.48778839549128	1.32264471089811	1.43973282063814	1.44248082680988	1.59895072791109	1.53709606410631	2.64279102730819	2.58928523194622
1	"AT1G23460"	4.03760098564888	4.05367058263949	3.93652249185613	3.92404138197178	3.81391930529168	3.84410933805614	4.31919359278783	17.9488280185687	19.3807506457765
1	"AT1G23480"	3.21590931578515	3.41023125543169	3.16907772771602	3.12047779510881	3.09593921641065	3.45819906059157	3.55350490706383	10.7736875037922	13.2356505017621
1	"AT1G23490"	14.3100998397363	14.4445959956925	14.4631003907594	12.1405322389208	12.3369366379793	12.4975698353914	14.7963920903374	210.092052622988	230.209610895423
6	"AT1G23530"	1.83852911289068	1.95306637155592	1.96342395148186	1.54673247466955	1.49886298431785	1.34521017125285	1.7482032166868	3.24371529725731	2.79246298530052
3	"AT1G23560"	1.26515321930312	1.42390989658416	1.12314575150986	1.29801558503367	1.07169774912385	1.02638824423142	1.23132071268648	1.33194410704757	1.83383476656411
6	"AT1G23710"	3.78707838908609	3.77102706378093	3.08706032650114	1.99998521074224	2.47825830464287	2.11274945218132	2.7904000040043	11.5502870484866	5.3452919310856
1	"AT1G23730"	3.23488754058264	3.43003012977777	2.78887697325817	2.65419663291161	2.49314228798949	2.31414407480519	2.80264714399373	6.26692130727239	7.01684038926993
1	"AT1G23740"	6.59168774510353	6.18936485066932	6.90383773162222	7.52366960241809	7.79542997974682	7.5421579265746	6.58053746544975	53.8680704428832	39.8056487246724
1	"AT1G23750"	2.37331139638137	2.42163072776861	2.35268428209641	2.34836999554192	2.42877165783295	2.48957092132324	2.44240810450678	6.69996145509569	5.5519726703067
2	"AT1G23780"	4.36886734742203	4.36523572381932	4.46106631433809	4.41447162564989	4.43763009759633	4.39570240802831	4.41313441752357	18.6418039428376	20.2272257508261
4	"AT1G23790"	3.51221424088637	3.54356489830026	3.41200862018262	3.96918475003496	3.57340750964004	3.64068760805787	3.27376697650651	11.3923299281007	8.49818138579242
1	"AT1G23800"	5.25142495932296	5.04440188462708	4.85587230464197	4.47896991212643	4.49383769055657	4.49556573171008	5.95164872748453	35.5505133647748	42.8763226628633
1	"AT1G23820"	8.37025902062198	8.44873975281815	8.47450698126379	8.50676310194369	8.41166585931728	8.54191026472683	8.21125683946147	71.5147118874496	65.7657687606252
7	"AT1G23830"	2.45915497380711	2.65514725859603	2.8517103910929	2.14728263309705	2.3108477633193	2.25060251497221	3.01675666368493	7.64492270297449	9.27674671371649
7	"AT1G23840"	2.97868024326489	3.48384503639849	3.59450051435014	3.02093704570711	3.36535222930511	3.22040768151313	3.69783817889261	11.59399204084	18.42126485069
7	"AT1G23850"	3.32857793294644	3.76930639530894	3.9354026926606	2.15547546718569	3.05894536839507	2.41400205665233	3.69943741926457	10.4761177782647	29.0574685758921
2	"AT1G23860"	4.93466966760834	4.85415955817474	5.07702193540975	5.25767063960286	5.25628733723797	4.9369925658247	4.96556193968917	22.4150776364835	25.5768779500649
1	"AT1G23870"	5.6269562742012	5.38461809996287	5.50870816626917	5.63553527252416	5.69412733918721	6.18153326701828	4.96676328051572	17.4352780505764	37.3542161537361
1	"AT1G23880"	2.27630309786025	2.39177375143085	2.20784407172422	2.1459037326934	2.10108173573785	2.17380235402342	2.21978535692927	5.76093002535457	5.40817902673855
1	"AT1G23890"	3.43746668096648	3.62707170970651	3.63915384104074	3.63687204860715	3.48410993356483	3.40235824770175	3.6569328594995	14.1615211402717	14.5562090494643
2	"AT1G23900"	4.94560405290859	5.23125002149112	4.89781676808006	5.0482305372453	4.95919436906601	5.42259006300622	5.36606945847022	30.17745229076	29.0255121682155
2	"AT1G23935"	3.72371801497313	3.83363831277863	3.81415467078041	3.83893810666848	3.68620106252558	4.31963809445715	3.87365033024575	16.1183559876772	13.7024042097863
2	"AT1G23940"	2.98920470846277	3.08599344339968	3.01586648850673	3.00723650056808	2.91966503694556	3.13161543109668	2.97308041376383	8.98889092446485	7.90591946264323
10	"AT1G23950"	3.89455491526611	3.81053752376942	4.20715823753228	4.26328744561643	4.1961810887669	4.37236670279743	4.25388554019124	18.3158303822524	19.0885025481398
10	"AT1G23960"	4.71036185886156	4.81285787526423	4.54127748372724	4.71312699722541	4.54627562512037	4.84584077936993	4.85453606348556	24.0866411590543	24.174511360383
10	"AT1G23970"	2.57736373518691	2.65636788144788	2.79273813679812	2.51633897158414	2.49169657424871	2.45797072661705	3.06746776087689	9.50843871777862	8.77652044583126
2	"AT1G23980"	1.90718677379034	2.07629504600543	1.86252357039702	1.98552589291519	1.91873488287065	1.79894005489371	1.80385240737571	4.00050988003787	3.20250279667676
5	"AT1G24020"	9.86851393448512	8.55421078905739	10.6051186719776	11.6250431959011	12.6232632187163	11.4383424157919	11.5695333111742	120.3362062067	95.7367745385712
12	"AT1G24030"	1.31878429987569	1.28538272811565	1.2380734409251	1.13055592383381	1.22042297770879	1.24251184568031	1.28132946651101	1.50973345764798	1.05070393177272
1	"AT1G24040"	2.86859421612835	2.82924453249475	2.84637689823683	3.03955435778803	3.00604558644463	3.0987565400654	3.01584067970618	8.52044964864998	10.0215703951261
2	"AT1G24050"	8.84797169497973	9.06935139398748	9.30115374857452	9.25411385941066	9.23283289714428	8.64442620211125	9.20261370530794	78.1469298976494	83.9177953345625
1	"AT1G24070"	7.71634755188353	8.5951846259526	7.77994651784392	6.54412715083466	6.66040766593471	7.2316534462228	9.17421932233069	85.2025637403454	98.400911306095
1	"AT1G24090"	2.05661310217008	2.04322893014798	1.93768945689041	2.20226407990407	2.18566960156939	2.29565193581058	1.9730272383965	4.06200967037526	2.99305936271034
1	"AT1G24095"	1.45577581975931	1.50780476379476	1.41480963205188	1.33166108067436	1.47712748977648	1.5515126203161	1.54670062392781	3.22169327972767	2.59163204885323
1	"AT1G24100"	13.7173319743899	14.134548211741	13.855438231157	9.4071148035449	9.7656790188791	8.07853295476788	11.6581039094723	152.229173948694	160.205243953087
1	"AT1G24120"	5.10953293340906	5.10852159672779	4.93413885737876	5.16554066077337	5.17816916395218	5.23619879184564	5.04378674202716	24.4906341596886	23.2398805945727
10	"AT1G24145"	2.2754361240211	2.95436107578725	2.69111954601856	1.17205234383481	1.57333699552174	1.34618495570225	2.23197965434754	4.74602430014659	4.65169457269952
10	"AT1G24147"	2.65788479865714	3.70515624377959	3.23519684780195	2.22312981345159	2.70300264172516	2.25315006760632	3.29959634718105	8.40394370712037	11.1631025826442
